Register ID,Course Instance,Student id,Status,Grade
RID2607,I-3932,19971113-0144,registered,
RID2608,I-4457,19971113-0144,completed,4
RID2609,I-4459,19971113-0144,completed,5
RID2610,I-1014,19971113-0144,completed,5
RID2611,I-4570,19971113-0144,not started,
RID2612,I-4569,19971113-0144,completed,3
RID2613,I-4571,19971113-0144,registered,
RID2614,I-4376,19980928-0145,withdrawn,
RID2615,I-2201,19980928-0145,completed,5
RID2616,I-3444,19980928-0145,withdrawn,
RID2617,I-4384,19980928-0145,completed,5
RID2618,I-2620,19980928-0145,completed,5
RID2619,I-1360,19980928-0145,withdrawn,
RID2620,I-4495,19980928-0145,registered,
RID2621,I-4498,19980928-0145,withdrawn,
RID2622,I-4608,19980928-0145,withdrawn,
RID2623,I-2218,19980928-0145,registered,
RID2624,I-4610,19980928-0145,completed,3
RID2625,I-4614,19980928-0145,withdrawn,
RID2626,I-4669,19970619-0146,registered,
RID2627,I-2687,19970619-0146,registered,
RID2628,I-4671,19970619-0146,registered,
RID2629,I-1847,19970619-0146,completed,5
RID2630,I-4568,19970619-0146,registered,
RID2631,I-4787,19970619-0146,withdrawn,
RID2632,I-4788,19970619-0146,withdrawn,
RID2633,I-809,19970619-0146,completed,5
RID2634,I-4896,19970619-0146,withdrawn,
RID2635,I-1860,19970619-0146,not started,
RID2636,I-4901,19970619-0146,registered,
RID2637,I-4480,19970619-0146,completed,3
RID2638,I-1009,19980920-0147,not started,
RID2639,I-4466,19980920-0147,completed,3
RID2640,I-1011,19980920-0147,registered,
RID2641,I-1445,19980920-0147,completed,5
RID2642,I-2186,19980920-0147,withdrawn,
RID2643,I-1133,19980920-0147,withdrawn,
RID2644,I-1132,19980920-0147,registered,
RID2645,I-1136,19980920-0147,registered,
RID2646,I-4489,19980920-0147,not started,
RID2647,I-724,19980920-0147,withdrawn,
RID2648,I-1248,19980920-0147,registered,
RID2649,I-1247,19980920-0147,not started,
RID2650,I-4589,19950818-0148,not started,
RID2651,I-4916,19950818-0148,not started,
RID2652,I-91,19950818-0148,withdrawn,
RID2653,I-834,19950818-0148,completed,5
RID2654,I-512,19950818-0148,registered,
RID2655,I-4178,19950818-0148,withdrawn,
RID2656,I-4697,19950818-0148,withdrawn,
RID2657,I-3648,19950818-0148,completed,3
RID2658,I-4283,19950818-0148,registered,
RID2659,I-4284,19950818-0148,registered,
RID2660,I-1361,19950818-0148,not started,
RID2661,I-4289,19950818-0148,not started,
RID2662,I-3936,19980804-0149,withdrawn,
RID2663,I-1751,19980804-0149,completed,3
RID2664,I-2703,19980804-0149,completed,4
RID2665,I-178,19980804-0149,withdrawn,
RID2666,I-2190,19980804-0149,not started,
RID2667,I-5221,19980804-0149,not started,
RID2668,I-2814,19980804-0149,withdrawn,
RID2669,I-3842,19980804-0149,not started,
RID2670,I-483,19950331-0150,registered,
RID2671,I-4993,19950331-0150,registered,
RID2672,I-4994,19950331-0150,completed,4
RID2673,I-4997,19950331-0150,completed,5
RID2674,I-5113,19950331-0150,completed,3
RID2675,I-5114,19950331-0150,registered,
RID2676,I-501,19950331-0150,withdrawn,
RID2677,I-5116,19950331-0150,registered,
RID2678,I-5226,19950331-0150,registered,
RID2679,I-2933,19950331-0150,completed,3
RID2680,I-2825,19950331-0150,registered,
RID2681,I-4275,19950331-0150,completed,4
RID2682,I-3422,19960607-0151,completed,3
RID2683,I-1545,19960607-0151,registered,
RID2684,I-3425,19960607-0151,registered,
RID2685,I-4887,19960607-0151,not started,
RID2686,I-3527,19960607-0151,withdrawn,
RID2687,I-3529,19960607-0151,completed,5
RID2688,I-3531,19960607-0151,registered,
RID2689,I-493,19960607-0151,not started,
RID2690,I-4669,19961024-0152,not started,
RID2691,I-4671,19961024-0152,withdrawn,
RID2692,I-2279,19961024-0152,completed,5
RID2693,I-4040,19961024-0152,registered,
RID2694,I-4157,19961024-0152,not started,
RID2695,I-4787,19961024-0152,registered,
RID2696,I-4789,19961024-0152,withdrawn,
RID2697,I-809,19961024-0152,completed,3
RID2698,I-4788,19961024-0152,withdrawn,
RID2699,I-4796,19961024-0152,registered,
RID2700,I-5215,19961024-0152,not started,
RID2701,I-4793,19961024-0152,withdrawn,
RID2702,I-4681,19961024-0152,registered,
RID2703,I-703,19961024-0152,not started,
RID2704,I-4896,19961024-0152,registered,
RID2705,I-3332,19961024-0152,withdrawn,
RID2706,I-391,19961024-0152,completed,3
RID2707,I-3534,19961024-0152,registered,
RID2708,I-5292,19961222-0153,completed,5
RID2709,I-3003,19961222-0153,not started,
RID2710,I-5296,19961222-0153,registered,
RID2711,I-5294,19961222-0153,registered,
RID2712,I-3212,19961222-0153,registered,
RID2713,I-4251,19961222-0153,withdrawn,
RID2714,I-4987,19961222-0153,completed,5
RID2715,I-3009,19961222-0153,registered,
RID2716,I-4550,19990226-0154,completed,3
RID2717,I-1208,19990226-0154,not started,
RID2718,I-890,19990226-0154,withdrawn,
RID2719,I-5404,19990226-0154,not started,
RID2720,I-3606,19990226-0154,registered,
RID2721,I-2264,19990226-0154,registered,
RID2722,I-3409,19990226-0154,withdrawn,
RID2723,I-5407,19990226-0154,not started,
RID2724,I-3407,19990226-0154,registered,
RID2725,I-3411,19990226-0154,registered,
RID2726,I-2687,19990226-0154,withdrawn,
RID2727,I-1534,19990226-0154,withdrawn,
RID2728,I-3414,19990226-0154,withdrawn,
RID2729,I-3518,19990226-0154,registered,
RID2730,I-4241,19980329-0155,not started,
RID2731,I-4981,19980329-0155,not started,
RID2732,I-358,19980329-0155,completed,4
RID2733,I-1834,19980329-0155,not started,
RID2734,I-3923,19980329-0155,withdrawn,
RID2735,I-1740,19980329-0155,registered,
RID2736,I-3927,19980329-0155,completed,4
RID2737,I-3930,19980329-0155,withdrawn,
RID2738,I-3221,19980329-0155,completed,3
RID2739,I-5211,19980329-0155,not started,
RID2740,I-4047,19980329-0155,registered,
RID2741,I-3620,19980329-0155,registered,
RID2742,I-4057,19990116-0156,completed,5
RID2743,I-5319,19990116-0156,registered,
RID2744,I-5320,19990116-0156,registered,
RID2745,I-5322,19990116-0156,registered,
RID2746,I-4478,19990116-0156,not started,
RID2747,I-502,19990116-0156,not started,
RID2748,I-4267,19990116-0156,withdrawn,
RID2749,I-2187,19990116-0156,completed,4
RID2750,I-5324,19990116-0156,registered,
RID2751,I-5436,19990116-0156,completed,5
RID2752,I-3239,19990116-0156,withdrawn,
RID2753,I-5438,19990116-0156,withdrawn,
RID2754,I-5439,19990116-0156,not started,
RID2755,I-1532,19980709-0157,registered,
RID2756,I-693,19980709-0157,not started,
RID2757,I-3513,19980709-0157,registered,
RID2758,I-581,19980709-0157,registered,
RID2759,I-1642,19980709-0157,registered,
RID2760,I-1644,19980709-0157,completed,3
RID2761,I-172,19980709-0157,withdrawn,
RID2762,I-4684,19980709-0157,completed,5
RID2763,I-567,19970510-0158,completed,5
RID2764,I-3294,19970510-0158,registered,
RID2765,I-2254,19970510-0158,not started,
RID2766,I-2255,19970510-0158,not started,
RID2767,I-2369,19970510-0158,withdrawn,
RID2768,I-2370,19970510-0158,completed,5
RID2769,I-2684,19970510-0158,withdrawn,
RID2770,I-4548,19970510-0158,withdrawn,
RID2771,I-2372,19970510-0158,withdrawn,
RID2772,I-2376,19970510-0158,registered,
RID2773,I-2375,19970510-0158,completed,3
RID2774,I-2788,19970510-0158,not started,
RID2775,I-2498,19951130-0159,completed,4
RID2776,I-3439,19951130-0159,not started,
RID2777,I-4053,19951130-0159,withdrawn,
RID2778,I-4689,19951130-0159,not started,
RID2779,I-3544,19951130-0159,completed,5
RID2780,I-930,19951130-0159,withdrawn,
RID2781,I-1141,19951130-0159,not started,
RID2782,I-2614,19951130-0159,completed,5
RID2783,I-5112,19960901-0160,completed,5
RID2784,I-702,19960901-0160,completed,3
RID2785,I-701,19960901-0160,registered,
RID2786,I-4893,19960901-0160,not started,
RID2787,I-2925,19960901-0160,not started,
RID2788,I-1340,19960901-0160,registered,
RID2789,I-4899,19960901-0160,withdrawn,
RID2790,I-4690,19960901-0160,registered,
RID2791,I-4175,19960901-0160,not started,
RID2792,I-1660,19960901-0160,completed,5
RID2793,I-2512,19960901-0160,not started,
RID2794,I-504,19960901-0160,withdrawn,
RID2795,I-1319,19960912-0161,completed,5
RID2796,I-1323,19960912-0161,not started,
RID2797,I-4348,19960912-0161,withdrawn,
RID2798,I-1322,19960912-0161,completed,4
RID2799,I-1222,19960912-0161,withdrawn,
RID2800,I-4780,19960912-0161,not started,
RID2801,I-1324,19960912-0161,withdrawn,
RID2802,I-1328,19960912-0161,not started,
RID2803,I-1327,19960912-0161,registered,
RID2804,I-1440,19960912-0161,not started,
RID2805,I-1441,19960912-0161,not started,
RID2806,I-1442,19960912-0161,registered,
RID2807,I-2290,19960912-0161,registered,
RID2808,I-2828,19971106-0162,not started,
RID2809,I-3747,19971106-0162,not started,
RID2810,I-2095,19971106-0162,registered,
RID2811,I-2935,19971106-0162,registered,
RID2812,I-3042,19971106-0162,registered,
RID2813,I-1159,19971106-0162,completed,4
RID2814,I-3050,19971106-0162,withdrawn,
RID2815,I-736,19971106-0162,completed,3
RID2816,I-3048,19971106-0162,withdrawn,
RID2817,I-4074,19971106-0162,not started,
RID2818,I-3043,19971106-0162,completed,4
RID2819,I-3045,19971106-0162,not started,
RID2820,I-1528,19990518-0163,withdrawn,
RID2821,I-4135,19990518-0163,withdrawn,
RID2822,I-4142,19990518-0163,not started,
RID2823,I-4140,19990518-0163,withdrawn,
RID2824,I-3614,19990518-0163,completed,5
RID2825,I-1007,19990518-0163,withdrawn,
RID2826,I-5413,19990518-0163,not started,
RID2827,I-1961,19990518-0163,not started,
RID2828,I-2458,19960523-0164,withdrawn,
RID2829,I-2667,19960523-0164,withdrawn,
RID2830,I-3392,19960523-0164,registered,
RID2831,I-2459,19960523-0164,not started,
RID2832,I-52,19960523-0164,completed,5
RID2833,I-2574,19960523-0164,registered,
RID2834,I-1216,19960523-0164,withdrawn,
RID2835,I-2576,19960523-0164,not started,
RID2836,I-718,19980712-0165,withdrawn,
RID2837,I-5128,19980712-0165,completed,5
RID2838,I-723,19980712-0165,registered,
RID2839,I-721,19980712-0165,not started,
RID2840,I-1874,19980712-0165,not started,
RID2841,I-1466,19980712-0165,registered,
RID2842,I-3963,19980712-0165,completed,3
RID2843,I-725,19980712-0165,completed,3
RID2844,I-3448,19980712-0165,completed,4
RID2845,I-727,19980712-0165,not started,
RID2846,I-836,19980712-0165,withdrawn,
RID2847,I-1255,19980712-0165,registered,
RID2848,I-3043,19980712-0165,withdrawn,
RID2849,I-1888,19980712-0165,completed,3
RID2850,I-3980,19980712-0165,registered,
RID2851,I-3769,19980712-0165,not started,
RID2852,I-4828,19980712-0165,registered,
RID2853,I-949,19980712-0165,completed,4
RID2854,I-2323,19980712-0165,withdrawn,
RID2855,I-5463,19980712-0165,registered,
RID2856,I-2845,19980712-0165,registered,
RID2857,I-214,19980712-0165,completed,5
RID2858,I-1962,19970524-0166,withdrawn,
RID2859,I-492,19970524-0166,withdrawn,
RID2860,I-3827,19970524-0166,withdrawn,
RID2861,I-488,19970524-0166,not started,
RID2862,I-5426,19970524-0166,registered,
RID2863,I-1969,19970524-0166,completed,5
RID2864,I-1128,19970524-0166,completed,5
RID2865,I-4256,19970524-0166,not started,
RID2866,I-2080,19970524-0166,completed,4
RID2867,I-4374,19970524-0166,completed,3
RID2868,I-3027,19970524-0166,withdrawn,
RID2869,I-2083,19970524-0166,registered,
RID2870,I-3956,19970524-0166,not started,
RID2871,I-2195,19970524-0166,registered,
RID2872,I-3957,19970524-0166,not started,
RID2873,I-3441,19970524-0166,registered,
RID2874,I-1981,19990307-0167,withdrawn,
RID2875,I-1036,19990307-0167,completed,5
RID2876,I-3544,19990307-0167,withdrawn,
RID2877,I-832,19990307-0167,completed,3
RID2878,I-3540,19990307-0167,withdrawn,
RID2879,I-2511,19990307-0167,not started,
RID2880,I-2303,19990307-0167,registered,
RID2881,I-4064,19990307-0167,registered,
RID2882,I-1988,19990307-0167,completed,5
RID2883,I-3855,19990307-0167,completed,5
RID2884,I-407,19990307-0167,withdrawn,
RID2885,I-2100,19990307-0167,completed,5
RID2886,I-4386,19990307-0167,completed,3
RID2887,I-3861,19990307-0167,withdrawn,
RID2888,I-5460,19990307-0167,completed,3
RID2889,I-3466,19990307-0167,registered,
RID2890,I-5141,19990307-0167,withdrawn,
RID2891,I-743,19990307-0167,completed,3
RID2892,I-993,19960221-0168,not started,
RID2893,I-4245,19960221-0168,withdrawn,
RID2894,I-3608,19960221-0168,registered,
RID2895,I-464,19960221-0168,withdrawn,
RID2896,I-3923,19960221-0168,not started,
RID2897,I-3927,19960221-0168,withdrawn,
RID2898,I-3925,19960221-0168,not started,
RID2899,I-2278,19960221-0168,not started,
RID2900,I-3924,19960221-0168,completed,3
RID2901,I-3928,19960221-0168,completed,4
RID2902,I-3931,19960221-0168,registered,
RID2903,I-3932,19960221-0168,registered,
RID2904,I-3929,19960221-0168,withdrawn,
RID2905,I-4043,19960221-0168,not started,
RID2906,I-1858,19960221-0168,not started,
RID2907,I-4793,19960221-0168,completed,5
RID2908,I-4050,19960221-0168,completed,3
RID2909,I-720,19970404-0169,registered,
RID2910,I-1352,19970404-0169,registered,
RID2911,I-4172,19970404-0169,not started,
RID2912,I-1354,19970404-0169,completed,3
RID2913,I-616,19970404-0169,completed,5
RID2914,I-1356,19970404-0169,not started,
RID2915,I-1359,19970404-0169,not started,
RID2916,I-1357,19970404-0169,withdrawn,
RID2917,I-1471,19970404-0169,completed,5
RID2918,I-3449,19970404-0169,registered,
RID2919,I-5130,19970404-0169,completed,3
RID2920,I-1474,19970404-0169,completed,4
RID2921,I-1207,19970318-0170,withdrawn,
RID2922,I-144,19970318-0170,not started,
RID2923,I-1720,19970318-0170,completed,4
RID2924,I-3702,19970318-0170,completed,3
RID2925,I-1826,19970318-0170,registered,
RID2926,I-3808,19970318-0170,withdrawn,
RID2927,I-986,19970318-0170,not started,
RID2928,I-3189,19970318-0170,completed,3
RID2929,I-1722,19970318-0170,not started,
RID2930,I-1830,19970318-0170,not started,
RID2931,I-3608,19970318-0170,withdrawn,
RID2932,I-1835,19970318-0170,withdrawn,
RID2933,I-1840,19970318-0170,registered,
RID2934,I-3400,19950925-0171,registered,
RID2935,I-3401,19950925-0171,completed,3
RID2936,I-3402,19950925-0171,completed,5
RID2937,I-5299,19950925-0171,not started,
RID2938,I-3511,19950925-0171,withdrawn,
RID2939,I-3416,19950925-0171,withdrawn,
RID2940,I-3414,19950925-0171,not started,
RID2941,I-1006,19950925-0171,completed,4
RID2942,I-1118,19950427-0172,not started,
RID2943,I-4984,19950427-0172,completed,5
RID2944,I-5096,19950427-0172,registered,
RID2945,I-3932,19950427-0172,completed,4
RID2946,I-5103,19950427-0172,withdrawn,
RID2947,I-3122,19950427-0172,completed,5
RID2948,I-5105,19950427-0172,withdrawn,
RID2949,I-3622,19950427-0172,completed,5
RID2950,I-5417,19950427-0172,registered,
RID2951,I-1137,19950427-0172,withdrawn,
RID2952,I-5217,19950427-0172,withdrawn,
RID2953,I-5218,19950427-0172,withdrawn,
RID2954,I-5219,19950427-0172,registered,
RID2955,I-1017,19970118-0173,registered,
RID2956,I-816,19970118-0173,withdrawn,
RID2957,I-1343,19970118-0173,registered,
RID2958,I-3226,19970118-0173,completed,3
RID2959,I-1341,19970118-0173,completed,4
RID2960,I-4266,19970118-0173,not started,
RID2961,I-2603,19970118-0173,registered,
RID2962,I-4587,19970118-0173,withdrawn,
RID2963,I-4905,19970118-0173,not started,
RID2964,I-1345,19970118-0173,withdrawn,
RID2965,I-4811,19970118-0173,completed,5
RID2966,I-1464,19970118-0173,not started,
RID2967,I-5126,19970118-0173,not started,
RID2968,I-1351,19970118-0173,registered,
RID2969,I-4658,19990708-0174,withdrawn,
RID2970,I-257,19990708-0174,completed,3
RID2971,I-4660,19990708-0174,withdrawn,
RID2972,I-4661,19990708-0174,withdrawn,
RID2973,I-4983,19990708-0174,withdrawn,
RID2974,I-4775,19990708-0174,not started,
RID2975,I-4777,19990708-0174,registered,
RID2976,I-4776,19990708-0174,registered,
RID2977,I-2272,19990708-0174,not started,
RID2978,I-4783,19990708-0174,not started,
RID2979,I-4781,19990708-0174,completed,5
RID2980,I-3305,19990708-0174,withdrawn,
RID2981,I-4675,19990708-0174,registered,
RID2982,I-4782,19990708-0174,completed,5
RID2983,I-4885,19990708-0174,not started,
RID2984,I-4889,19990708-0174,withdrawn,
RID2985,I-4472,19990708-0174,registered,
RID2986,I-4888,19990708-0174,withdrawn,
RID2987,I-3424,19990708-0174,withdrawn,
RID2988,I-4891,19990708-0174,completed,4
RID2989,I-4893,19990708-0174,registered,
RID2990,I-4890,19990708-0174,not started,
RID2991,I-4895,19990708-0174,completed,4
RID2992,I-4894,19990708-0174,registered,
RID2993,I-4060,19960216-0175,registered,
RID2994,I-1759,19960216-0175,registered,
RID2995,I-1760,19960216-0175,completed,4
RID2996,I-1764,19960216-0175,not started,
RID2997,I-4906,19960216-0175,withdrawn,
RID2998,I-3447,19960216-0175,withdrawn,
RID2999,I-1663,19960216-0175,not started,
RID3000,I-1874,19960216-0175,not started,
RID3001,I-1873,19960216-0175,not started,
RID3002,I-1871,19960216-0175,completed,3
RID3003,I-1876,19960216-0175,registered,
RID3004,I-1877,19960216-0175,not started,
RID3005,I-1878,19960216-0175,registered,
RID3006,I-3422,19950913-0176,registered,
RID3007,I-3423,19950913-0176,registered,
RID3008,I-1232,19950913-0176,withdrawn,
RID3009,I-2703,19950913-0176,registered,
RID3010,I-3527,19950913-0176,withdrawn,
RID3011,I-3529,19950913-0176,withdrawn,
RID3012,I-76,19950913-0176,completed,5
RID3013,I-3528,19950913-0176,not started,
RID3014,I-395,19970822-0177,not started,
RID3015,I-396,19970822-0177,withdrawn,
RID3016,I-398,19970822-0177,completed,5
RID3017,I-399,19970822-0177,completed,4
RID3018,I-4390,19970822-0177,registered,
RID3019,I-4072,19970822-0177,withdrawn,
RID3020,I-1150,19970822-0177,withdrawn,
RID3021,I-516,19970822-0177,completed,5
RID3022,I-630,19970822-0177,completed,4
RID3023,I-631,19970822-0177,registered,
RID3024,I-5464,19970822-0177,not started,
RID3025,I-634,19970822-0177,withdrawn,
RID3026,I-632,19970822-0177,completed,3
RID3027,I-849,19970822-0177,withdrawn,
RID3028,I-418,19970822-0177,completed,4
RID3029,I-635,19970822-0177,completed,5
RID3030,I-1163,19970822-0177,registered,
RID3031,I-5328,19960224-0178,not started,
RID3032,I-2829,19960224-0178,withdrawn,
RID3033,I-3238,19960224-0178,registered,
RID3034,I-5331,19960224-0178,withdrawn,
RID3035,I-3972,19960224-0178,withdrawn,
RID3036,I-3660,19960224-0178,registered,
RID3037,I-5448,19960224-0178,withdrawn,
RID3038,I-4705,19960224-0178,withdrawn,
RID3039,I-3592,19950831-0179,not started,
RID3040,I-4236,19950831-0179,completed,4
RID3041,I-3594,19950831-0179,not started,
RID3042,I-3593,19950831-0179,registered,
RID3043,I-5295,19950831-0179,completed,3
RID3044,I-152,19950831-0179,not started,
RID3045,I-1430,19950831-0179,not started,
RID3046,I-3714,19950831-0179,registered,
RID3047,I-1034,19961009-0180,registered,
RID3048,I-4378,19961009-0180,completed,5
RID3049,I-4383,19961009-0180,not started,
RID3050,I-4380,19961009-0180,completed,4
RID3051,I-2620,19961009-0180,not started,
RID3052,I-2621,19961009-0180,completed,3
RID3053,I-4493,19961009-0180,completed,3
RID3054,I-4497,19961009-0180,completed,3
RID3055,I-209,19961009-0180,not started,
RID3056,I-208,19961009-0180,not started,
RID3057,I-2218,19961009-0180,registered,
RID3058,I-4833,19961009-0180,registered,
RID3059,I-4965,19950912-0181,withdrawn,
RID3060,I-4966,19950912-0181,completed,5
RID3061,I-4968,19950912-0181,completed,5
RID3062,I-4967,19950912-0181,completed,3
RID3063,I-5080,19950912-0181,not started,
RID3064,I-5081,19950912-0181,registered,
RID3065,I-261,19950912-0181,not started,
RID3066,I-5195,19950912-0181,not started,
RID3067,I-5084,19950912-0181,not started,
RID3068,I-5090,19950912-0181,registered,
RID3069,I-576,19950912-0181,not started,
RID3070,I-5089,19950912-0181,not started,
RID3071,I-5087,19950912-0181,completed,3
RID3072,I-5091,19950912-0181,completed,3
RID3073,I-1956,19950912-0181,withdrawn,
RID3074,I-5200,19950912-0181,completed,3
RID3075,I-2797,19950912-0181,registered,
RID3076,I-5202,19950912-0181,not started,
RID3077,I-2718,19980926-0182,withdrawn,
RID3078,I-2826,19980926-0182,not started,
RID3079,I-1467,19980926-0182,completed,4
RID3080,I-4924,19980926-0182,not started,
RID3081,I-2831,19980926-0182,completed,3
RID3082,I-621,19980926-0182,not started,
RID3083,I-1151,19980926-0182,registered,
RID3084,I-5240,19980926-0182,withdrawn,
RID3085,I-4704,19980926-0182,registered,
RID3086,I-1670,19980926-0182,not started,
RID3087,I-2415,19980926-0182,completed,5
RID3088,I-2833,19980926-0182,completed,5
RID3089,I-2839,19980926-0182,completed,4
RID3090,I-2923,19950707-0183,completed,4
RID3091,I-2817,19950707-0183,not started,
RID3092,I-2925,19950707-0183,not started,
RID3093,I-3529,19950707-0183,withdrawn,
RID3094,I-1773,19950707-0183,completed,3
RID3095,I-3033,19950707-0183,not started,
RID3096,I-4912,19950707-0183,withdrawn,
RID3097,I-3038,19950707-0183,not started,
RID3098,I-4891,19980628-0184,not started,
RID3099,I-705,19980628-0184,completed,3
RID3100,I-3426,19980628-0184,not started,
RID3101,I-2702,19980628-0184,registered,
RID3102,I-2812,19980628-0184,withdrawn,
RID3103,I-3123,19980628-0184,completed,4
RID3104,I-3842,19980628-0184,not started,
RID3105,I-2814,19980628-0184,registered,
RID3106,I-3292,19950212-0185,withdrawn,
RID3107,I-143,19950212-0185,not started,
RID3108,I-2362,19950212-0185,withdrawn,
RID3109,I-2891,19950212-0185,not started,
RID3110,I-2996,19950212-0185,not started,
RID3111,I-2165,19950212-0185,not started,
RID3112,I-2901,19950212-0185,registered,
RID3113,I-2999,19950212-0185,completed,4
RID3114,I-3097,19950212-0185,not started,
RID3115,I-3001,19950212-0185,withdrawn,
RID3116,I-4556,19950212-0185,withdrawn,
RID3117,I-2376,19950212-0185,withdrawn,
RID3118,I-4344,19970907-0186,withdrawn,
RID3119,I-2795,19970907-0186,withdrawn,
RID3120,I-4037,19970907-0186,completed,3
RID3121,I-2064,19970907-0186,not started,
RID3122,I-4466,19970907-0186,registered,
RID3123,I-4467,19970907-0186,not started,
RID3124,I-379,19970907-0186,not started,
RID3125,I-4475,19970907-0186,registered,
RID3126,I-4268,19970907-0186,completed,5
RID3127,I-4579,19970907-0186,not started,
RID3128,I-4582,19970907-0186,withdrawn,
RID3129,I-1136,19970907-0186,withdrawn,
RID3130,I-924,19970907-0186,registered,
RID3131,I-4371,19970907-0186,registered,
RID3132,I-4587,19970907-0186,withdrawn,
RID3133,I-4586,19970907-0186,registered,
RID3134,I-4588,19970907-0186,not started,
RID3135,I-2996,19980219-0187,not started,
RID3136,I-1312,19980219-0187,registered,
RID3137,I-1310,19980219-0187,withdrawn,
RID3138,I-4772,19980219-0187,registered,
RID3139,I-1432,19980219-0187,completed,5
RID3140,I-1433,19980219-0187,not started,
RID3141,I-1434,19980219-0187,withdrawn,
RID3142,I-2275,19980219-0187,registered,
RID3143,I-2926,19970601-0188,completed,4
RID3144,I-2713,19970601-0188,withdrawn,
RID3145,I-2714,19970601-0188,completed,5
RID3146,I-2717,19970601-0188,withdrawn,
RID3147,I-2822,19970601-0188,not started,
RID3148,I-2823,19970601-0188,registered,
RID3149,I-2824,19970601-0188,registered,
RID3150,I-1984,19970601-0188,completed,4
RID3151,I-1001,19980928-0189,withdrawn,
RID3152,I-900,19980928-0189,registered,
RID3153,I-367,19980928-0189,completed,4
RID3154,I-1113,19980928-0189,not started,
RID3155,I-1122,19980928-0189,not started,
RID3156,I-1124,19980928-0189,withdrawn,
RID3157,I-706,19980928-0189,withdrawn,
RID3158,I-811,19980928-0189,registered,
RID3159,I-64,19980928-0189,registered,
RID3160,I-1442,19980928-0189,not started,
RID3161,I-1126,19980928-0189,completed,3
RID3162,I-1746,19980928-0189,not started,
RID3163,I-4568,19980928-0189,not started,
RID3164,I-1235,19980928-0189,not started,
RID3165,I-1238,19980928-0189,registered,
RID3166,I-1237,19980928-0189,completed,5
RID3167,I-1241,19980928-0189,withdrawn,
RID3168,I-4686,19980617-0190,registered,
RID3169,I-4479,19980617-0190,not started,
RID3170,I-390,19980617-0190,completed,3
RID3171,I-817,19980617-0190,withdrawn,
RID3172,I-4808,19980617-0190,registered,
RID3173,I-4810,19980617-0190,registered,
RID3174,I-5124,19980617-0190,completed,3
RID3175,I-4813,19980617-0190,withdrawn,
RID3176,I-1475,19980617-0190,registered,
RID3177,I-4919,19980617-0190,withdrawn,
RID3178,I-4920,19980617-0190,registered,
RID3179,I-1678,19980617-0190,withdrawn,
RID3180,I-2675,19990709-0191,completed,3
RID3181,I-4454,19990709-0191,not started,
RID3182,I-1626,19990709-0191,completed,3
RID3183,I-4134,19990709-0191,withdrawn,
RID3184,I-2794,19990709-0191,registered,
RID3185,I-4346,19990709-0191,registered,
RID3186,I-2800,19990709-0191,completed,4
RID3187,I-4351,19990709-0191,not started,
RID3188,I-5312,19990624-0192,completed,3
RID3189,I-3423,19990624-0192,registered,
RID3190,I-1232,19990624-0192,not started,
RID3191,I-1335,19990624-0192,not started,
RID3192,I-3527,19990624-0192,completed,4
RID3193,I-3528,19990624-0192,not started,
RID3194,I-76,19990624-0192,completed,3
RID3195,I-2927,19990624-0192,not started,
RID3196,I-5389,19951001-0193,not started,
RID3197,I-984,19951001-0193,completed,4
RID3198,I-987,19951001-0193,not started,
RID3199,I-986,19951001-0193,not started,
RID3200,I-34,19951001-0193,registered,
RID3201,I-990,19951001-0193,registered,
RID3202,I-1515,19951001-0193,completed,4
RID3203,I-1618,19951001-0193,not started,
RID3204,I-1102,19951001-0193,withdrawn,
RID3205,I-1104,19951001-0193,not started,
RID3206,I-2158,19951001-0193,registered,
RID3207,I-1638,19951001-0193,completed,4
RID3208,I-1218,19951001-0193,completed,4
RID3209,I-2482,19951001-0193,not started,
RID3210,I-1227,19951001-0193,withdrawn,
RID3211,I-3936,19980906-0194,completed,4
RID3212,I-1751,19980906-0194,not started,
RID3213,I-811,19980906-0194,not started,
RID3214,I-2703,19980906-0194,completed,4
RID3215,I-2190,19980906-0194,not started,
RID3216,I-2813,19980906-0194,registered,
RID3217,I-2084,19980906-0194,not started,
RID3218,I-2295,19980906-0194,not started,
RID3219,I-1956,19980824-0195,withdrawn,
RID3220,I-364,19980824-0195,withdrawn,
RID3221,I-365,19980824-0195,withdrawn,
RID3222,I-4462,19980824-0195,not started,
RID3223,I-366,19980824-0195,registered,
RID3224,I-372,19980824-0195,completed,4
RID3225,I-590,19980824-0195,not started,
RID3226,I-5497,19980824-0195,withdrawn,
RID3227,I-2063,19980824-0195,withdrawn,
RID3228,I-5520,19980824-0195,completed,4
RID3229,I-369,19980824-0195,completed,5
RID3230,I-5475,19980824-0195,completed,4
RID3231,I-2591,19980824-0195,registered,
RID3232,I-482,19980824-0195,completed,5
RID3233,I-4466,19980824-0195,completed,3
RID3234,I-487,19980824-0195,completed,5
RID3235,I-602,19980824-0195,completed,4
RID3236,I-605,19980824-0195,completed,4
RID3237,I-604,19980824-0195,not started,
RID3238,I-4692,19980824-0195,not started,
RID3239,I-2168,19970416-0196,withdrawn,
RID3240,I-805,19970416-0196,registered,
RID3241,I-1435,19970416-0196,withdrawn,
RID3242,I-4035,19970416-0196,withdrawn,
RID3243,I-2277,19970416-0196,not started,
RID3244,I-2276,19970416-0196,registered,
RID3245,I-2282,19970416-0196,completed,5
RID3246,I-1007,19970416-0196,withdrawn,
